App Name,Category,Free,Currency,Minimum Android,Developer Id,Developer Website,Developer Email,Released,Last Updated,Content Rating,Privacy Policy,Ad Supported,In App Purchases,Editors Choice,Scraped Time
Winstox Digital,Tools,TRUE,USD,4.4 and up,Winstox Android,http://www.avmlogiciels.com,guillaume.guttin@avmlogiciels.com,"Jun 25, 2019","Apr 07, 2021",Everyone,http://www.avmlogiciels.com/08_wavm/logiciel/Politique_de_confidentialite_Winstox_Digital.pdf,FALSE,FALSE,FALSE,2021-06-15 20:19:58
Vontobel Wealth,Finance,TRUE,USD,7.0 and up,Bank Vontobel AG,https://www.vontobel.com,hotline@vontobel.com,"Jun 10, 2016","Mar 22, 2021",Everyone,https://www.vontobel.com/en-ch/legal-notice/privacy-policy/,FALSE,FALSE,FALSE,2021-06-15 20:19:58
Offline Guitar Chords,Music & Audio,TRUE,USD,4.1 and up,Hexastudio,https://kordgitar.web.id,octa7th@gmail.com,"Sep 11, 2018","Oct 22, 2018",Teen,https://kordgitar.web.id/app_privacy_policy,TRUE,FALSE,FALSE,2021-06-15 20:19:58
BHC Articles of Faith and By-Laws  2.0.1,Books & Reference,TRUE,USD,4.0 and up,J. Joshua Antoine,,viruslava007@gmail.com,"Nov 8, 2018","Nov 08, 2018",Everyone,https://app-privacy-policy-generator.firebaseapp.com/#,FALSE,FALSE,FALSE,2021-06-15 20:19:59
Makanaja,Food & Drink,TRUE,USD,4.1 and up,FILO Group,http://makanaja.jasafilo.com/,makanaja18@gmail.com,"Apr 29, 2018","Aug 02, 2018",Everyone,http://makanaja.jasafilo.com/docs/makanaja/privacy.php,FALSE,FALSE,FALSE,2021-06-15 20:19:59
Balls of the Tiger,Arcade,TRUE,USD,2.3 and up,Valnar Games,http://www.valnargames.net,moonspell.doom@gmail.com,"Jan 16, 2017","Jan 16, 2017",Everyone,http://valnargames.net/privacy/,TRUE,FALSE,FALSE,2021-06-15 20:19:59
Barba Negra Shaving Company,Lifestyle,TRUE,USD,4.1 and up,Bewe Smart Software,https://bewe.co/,bewe@miora.io,"May 31, 2017","Sep 25, 2020",Everyone,https://miora.mx/politica-de-privacidad/,FALSE,FALSE,FALSE,2021-06-15 20:19:59
Warrior of War,Action,TRUE,USD,2.3 and up,Mehdi Ganjehzadegan,http://mehdi-ganjehzadegan.mihanblog.com/,nalehnistifortruth@yahoo.com,"Mar 24, 2017","Mar 27, 2017",Teen,,FALSE,FALSE,FALSE,2021-06-15 20:19:59
Mind Game - Match the pair,Puzzle,TRUE,USD,4.4 and up,Yashwanth Byalla,,developer4995@gmail.com,"Jul 6, 2020","Sep 27, 2020",Everyone,,FALSE,FALSE,FALSE,2021-06-15 20:19:59
RePlayer,Music & Audio,TRUE,USD,4.4 and up,NEEC Audio Barcelona S.L.,http://www.ecler.com,information@ecler.com,"Oct 1, 2018","Oct 02, 2018",Everyone,https://www.ecler.com/legal-notice.html,FALSE,FALSE,FALSE,2021-06-15 20:19:59
One Identity Digital Passport,Libraries & Demo,TRUE,USD,4.4 and up,One Identity,https://1id.ai,info@1id.ai,"Jun 1, 2019","Nov 16, 2019",Everyone,https://dev.1id.ai/privacy,FALSE,FALSE,FALSE,2021-06-15 20:19:59
Maple Planner,Medical,TRUE,USD,4.4 and up,BMC Solution,,bmcsolution2014@gmail.com,"Feb 12, 2021","Feb 12, 2021",Everyone,http://bmc.group/,FALSE,FALSE,FALSE,2021-06-15 20:19:59
Diet Plan Recipes,Food & Drink,TRUE,USD,4.0.3 and up,appssimply5,,appssimply5@gmail.com,"Jul 26, 2018","Jul 27, 2018",Everyone,http://ninetechsolutions.com/appssimpy5/Diet_Plan_Recipes_privacy_policy.html,TRUE,FALSE,FALSE,2021-06-15 20:19:59
Hora Astrology and Horoscope,Lifestyle,TRUE,USD,5.0 and up,Vedic Hora Nepal Pvt. Ltd.,http://horatantra.com,support@horatantra.com,"Jun 20, 2017","Jun 12, 2021",Everyone,http://horatantra.com/privacy,FALSE,TRUE,FALSE,2021-06-15 20:19:59
"State Public School,Shahkot",Education,TRUE,USD,4.1 and up,EDUSECURE,http://edusecure.com,contact.edusecure@gmail.com,"Apr 5, 2021","Apr 05, 2021",Everyone,http://edusecure.in/SPSShahkot/PrivacyPolicy/privacy-policy.html,FALSE,FALSE,FALSE,2021-06-15 20:19:59
Color Pool - Billiards Color Game,Casual,TRUE,USD,4.1 and up,Gabriel Fazzio de Paula,https://color-pool-billard.flycricket.io/?t=1566075108,gabrielfpaula@gmail.com,"Jul 23, 2019","Aug 18, 2019",Everyone,https://color-pool-billard.flycricket.io/privacy.html,FALSE,FALSE,FALSE,2021-06-15 20:19:59
Rainbow wallpaper,Personalization,TRUE,USD,4.1 and up,RumaTech Inc.,,kazirumaquntum@gmail.com,"Sep 13, 2018","Oct 20, 2020",Everyone,https://firebasestorage.googleapis.com/v0/b/kazirumaquntum-c1ec7.appspot.com/o/RumaTech%20Inc.%20privacy.html?alt=media&token=313604b4-0c70-4781-a4ff-f19d6811a105,TRUE,FALSE,FALSE,2021-06-15 20:19:59
Red Black Business Theme,Personalization,TRUE,USD,4.0.3 and up,Dream world,,itsbesttheme@gmail.com,"Mar 13, 2019","Mar 14, 2019",Teen,http://tinyurl.com/y3ls84xh,TRUE,FALSE,FALSE,2021-06-15 20:20:00
POOL CAR APP,Education,TRUE,USD,4.0 and up,M-Power Consultancy Services,http://beingwireless.in/,beingwireless@gmail.com,"Dec 9, 2019","Dec 09, 2019",Everyone,http://beingwireless.in/privacy.html,FALSE,FALSE,FALSE,2021-06-15 20:20:00
How to Know SIM Owner Details & Sim Card Details,Communication,TRUE,USD,4.2 and up,Technorise IT Solutions,https://technoriseitsolutions.blogspot.com,technoriseitsolutions@gmail.com,"Aug 20, 2019","Jul 22, 2020",Everyone,https://sites.google.com/view/technorise-it-solutions/privacy-policy,TRUE,FALSE,FALSE,2021-06-15 20:20:00
Elasto Wheelie,Casual,TRUE,USD,3.0 and up,Eiply Soft,,eiplysoft@gmail.com,"Jul 4, 2015","Jul 22, 2015",Everyone,,TRUE,FALSE,FALSE,2021-06-15 20:20:00
Intermediate Sight Words Free,Education,TRUE,USD,4.0 and up,Maelstrom Interactive,http://www.maelstrominteractive.com/,maelstromdev@gmail.com,"Dec 8, 2014","Feb 04, 2015",Everyone,http://www.maelstrominteractive.com/privacy-policy-contact-us/,FALSE,FALSE,FALSE,2021-06-15 20:20:00
100-kamrater,Education,TRUE,USD,4.0 and up,Sm?ù Appar,http://www.smaappar.se,smaappar@gmail.com,"Sep 10, 2016","Sep 11, 2016",Everyone,,FALSE,FALSE,FALSE,2021-06-15 20:20:00
FC80001,Business,TRUE,USD,4.0 and up,Mpowered,http://www.mpowered.biz,info@mpowered.biz,"Mar 6, 2018","Mar 07, 2018",Everyone,http://www.mpowered.biz/privacy.php,FALSE,FALSE,FALSE,2021-06-15 20:20:00
Environmental Studies Notes,Education,TRUE,USD,5.0 and up,Dot Production,https://s8fb5ab43.app-ads-txt.com/app-ads.txt,002.apk@gmail.com,"Mar 25, 2021","Mar 25, 2021",Everyone,https://sites.google.com/view/environmentalstudiesnotes/home,TRUE,FALSE,FALSE,2021-06-15 20:20:00
Calculator + Widget 21 themes,Tools,FALSE,USD,2.2 and up,makatea,,light.makatea@gmail.com,"Oct 4, 2012","Feb 09, 2014",Everyone,,FALSE,FALSE,FALSE,2021-06-15 20:20:00
Alt,Health & Fitness,TRUE,USD,5.0 and up,VEC Limited,https://getalt.co.nz,support@getalt.co.nz,"Oct 21, 2019","Oct 21, 2019",Mature 17+,https://getalt.co.nz/pages/privacy-policy,FALSE,FALSE,FALSE,2021-06-15 20:20:00
Lu†ß?t Nh?ˇ †Ø?,Books & Reference,TRUE,USD,4.4 and up,Lu†ß?t gia B??i Th?ˇnh Trung,https://www.luatsuphaply.com/,luatgiabuithanhtrung@gmail.com,"Jun 25, 2019","Dec 17, 2019",Everyone,https://sites.google.com/view/phanmemphapluat/lu%E1%BA%ADt-nh%C3%A0-%E1%BB%9F,TRUE,FALSE,FALSE,2021-06-15 20:20:00
Thru' the Wall,Strategy,TRUE,USD,2.3.3 and up,SpartanCode,,wyrleywolves@gmail.com,"Jan 26, 2018","Jan 27, 2018",Everyone,https://docs.google.com/document/d/1bP9WlH9-PoZ7spy5oCX8j5oSO0bfUWIQUG_ddxwMkZM/edit,TRUE,FALSE,FALSE,2021-06-15 20:20:00
Exam 70-779 Test,Education,TRUE,USD,4.0.3 and up,Shree Navnath Software,,navnathsoftware@gmail.com,"Dec 1, 2018","Sep 28, 2020",Everyone,https://navnathsoftware.wixsite.com/home,TRUE,FALSE,FALSE,2021-06-15 20:20:00
??•Å?®???¨?´?? 80-?Ê,Trivia,TRUE,USD,4.0.3 and up,Ellerium Soft,http://ElleriumSoft.ru,support@ElleriumSoft.ru,"Apr 16, 2016","Aug 31, 2019",Teen,http://elleriumsoft.ru/#policy,TRUE,TRUE,FALSE,2021-06-15 20:20:00
ZUT aldizkaria,News & Magazines,TRUE,USD,4.0.3 and up,ADM SL,https://zut.eus,info@zut.eus,"Nov 12, 2019","Nov 12, 2019",Everyone 10+,https://www.dropbox.com/s/rotuvonva6mx40s/PrivacyPolicy.txt?dl=0,TRUE,FALSE,FALSE,2021-06-15 20:20:00
Philly's Favor 100.7,Music & Audio,TRUE,USD,6.0 and up,JAM Media Solutions,,tdickerson@jammediallc.com,"May 18, 2020","May 18, 2020",Everyone,https://cir.st/privacy-policy/,TRUE,FALSE,FALSE,2021-06-15 20:20:00
Only 60,Puzzle,TRUE,USD,4.0.3 and up,Even3 Games,http://www.even3games.com,dev@even3games.com,"Sep 29, 2016","Feb 26, 2020",Everyone,,FALSE,TRUE,FALSE,2021-06-15 20:20:00
Satria Nusantara,Adventure,TRUE,USD,4.1 and up,Cherry Romandiaz,http://www.cherryromandiaz.com,cherryromandiaz@gmail.com,"Jun 18, 2016","Aug 15, 2016",Everyone,,TRUE,FALSE,FALSE,2021-06-15 20:20:00
The Self Center,Health & Fitness,TRUE,USD,4.1 and up,MBODY360,,theselfcentermi@gmail.com,"Apr 20, 2020","Jun 01, 2021",Everyone,https://mbody360.io/privacy-policy/,FALSE,FALSE,FALSE,2021-06-15 20:20:00
Jump Jump,Puzzle,TRUE,USD,5.0 and up,lwj,,livewantjoy@outlook.com,"Feb 16, 2019","Jun 25, 2020",Everyone,https://www.lofter.com/lpost/4b6fe94d_1ca488553,TRUE,FALSE,FALSE,2021-06-15 20:20:00
Call to Sniper Duty: 3D Assassin FPS Battle 2020,Weather,TRUE,USD,4.1 and up,Apocalyptic Games,https://c74738c45.app-ads-txt.com,apocalypsegamez1987@gmail.com,"Oct 25, 2019","Nov 13, 2020",Teen,https://apocalypsegamez.blogspot.com/2019/10/privacy-policy.html,TRUE,TRUE,FALSE,2021-06-15 20:20:01
1251 Around the Cluck,Food & Drink,TRUE,USD,5.0 and up,Flipdish,https://www.1251.co.uk/,help@flipdish.com,"Mar 16, 2021","Mar 16, 2021",Everyone,https://www.flipdish.com/privacy-policy/,FALSE,FALSE,FALSE,2021-06-15 20:20:01
????????ßã¨???Æ?ü???¶?üç??õ,Adventure,TRUE,USD,4.4 and up,Ü???Å??Å¯???,https://twitter.com/su_aoitori,aoitori.gekidan@gmail.com,"Mar 1, 2020","Mar 03, 2020",Mature 17+,,FALSE,FALSE,FALSE,2021-06-15 20:20:01
SMK LIFE,Personalization,TRUE,USD,4.1 and up,Creative Partner,http://www.cpartner.lt,info@cpartner.lt,"Jun 1, 2015","Oct 03, 2019",Everyone,https://docs.google.com/document/d/10GqORGMSPYMH0ZSGSbnSeq2CPFneEUQSRIZdJW-55j4,FALSE,FALSE,FALSE,2021-06-15 20:20:01
Oraciones Cat??licas,Lifestyle,TRUE,USD,4.0.3 and up,Amor de Dios,,amordedios240@gmail.com,"Jun 14, 2017","Jul 21, 2018",Everyone,,TRUE,FALSE,FALSE,2021-06-15 20:20:01
Ö??Ö??Ö??Ö?¨Ö??Ö??Ö??Ö?¯ Ö??Ö??Ö?üÖ?˙Ö?çÖ?? Ö??Ö?¯Ö??Ö?¯ Ö??Ö?¶Ö??Ö??Ö?¨,Lifestyle,TRUE,USD,4.0.3 and up,Monoster Rony,,monosterronybd@gmail.com,"Nov 9, 2017","Mar 19, 2018",Mature 17+,,TRUE,FALSE,FALSE,2021-06-15 20:20:01
Santa Biblia Reina Valera,Books & Reference,TRUE,USD,4.0.3 and up,Tech Avtra,,supermario10001@gmail.com,"Aug 5, 2019","Aug 05, 2019",Everyone,,TRUE,FALSE,FALSE,2021-06-15 20:20:01
Hindi To Albanian - SQ To HI É?? Speak Translator,Education,TRUE,USD,4.0.3 and up,"World Radio News TV Free, Radio Online FM, TV Live",,mdforid1170@gmail.com,"Jun 4, 2019","Jun 04, 2019",Everyone,http://bidduit.com/privacy/World-Radios.html,TRUE,FALSE,FALSE,2021-06-15 20:20:01
à??çú¨ç??°?ùàÊê°??,Communication,TRUE,USD,4.1 and up,ç??ç?? (Webchon),http://webchon.com,webchoncorp@gmail.com,"Dec 26, 2018","Aug 19, 2019",Teen,,FALSE,FALSE,FALSE,2021-06-15 20:20:01
LSE,Business,TRUE,USD,4.2 and up,Lalit Sharma LSE,http://www.lseonline.in,lalitsharma.sharma36@gmail.com,"May 24, 2019","Jun 07, 2019",Everyone,https://www.lseonline.in/Home/PrivacyPolicy,FALSE,FALSE,FALSE,2021-06-15 20:20:01
PetProtect,Maps & Navigation,TRUE,USD,4.0.3 and up,Sinopacific Limited,http://quiktrak.eu/,simon@m2mglobaltech.com,"May 25, 2016","Jun 08, 2016",Everyone,http://quiktrak.eu/,FALSE,FALSE,FALSE,2021-06-15 20:20:01
myChesrown Owner Rewards,Business,TRUE,USD,5.0 and up,Dealership for Life Mobile Apps,http://www.iteamhq.com,BrianKRoss@gmail.com,"Feb 19, 2020","May 11, 2021",Everyone,https://www.iteamhq.com/app-privacy-policy/,FALSE,FALSE,FALSE,2021-06-15 20:20:01
VLC Stream and Remote,Video Players & Editors,TRUE,USD,Varies with device,Tuple.me,,tuple.me@gmail.com,"Nov 26, 2016","May 04, 2019",Everyone,https://gokuldroid.github.io/policy/vlc-remote.html,TRUE,TRUE,FALSE,2021-06-15 20:20:01
Win Ias,Education,TRUE,USD,4.4W and up,Thedustore102,,winias2012@gmail.com,"May 31, 2020","Jan 05, 2021",Everyone,https://thedustore.com/privacy-policy,FALSE,FALSE,FALSE,2021-06-15 20:20:01
???Ø R?≠dios do Rio Grande do Sul (AM/FM),Music & Audio,TRUE,USD,4.1 and up,Tuneradios,https://kfa689d69.app-ads-txt.com,contato.tuneradios@gmail.com,"Mar 26, 2020","Sep 18, 2020",Everyone,http://somweb.app.citrusmidia.com/privacidade.html,TRUE,FALSE,FALSE,2021-06-15 20:20:02
HPM Higher Place,Business,TRUE,USD,4.1 and up,efexx,http://efexx.com,erik.7@icloud.com,"Apr 4, 2018","Apr 04, 2018",Everyone,http://efexxapps.efexxapp.com/#!section=16984126,FALSE,FALSE,FALSE,2021-06-15 20:20:02
Match me,Puzzle,TRUE,USD,4.0.3 and up,thisischandan,http://chandansmartgames.weebly.com,chandansmartgames@gmail.com,"Dec 7, 2016","Dec 07, 2016",Everyone,https://drive.google.com/open?id=1QMJTT6EuBeYIORFqhVsO0425hkU7WSkv,TRUE,FALSE,FALSE,2021-06-15 20:20:02
Football Questions,Sports,TRUE,USD,4.4 and up,Mahmoud Hamwi,,mahmoudhamwi90@gmail.com,"Jul 22, 2018","Jul 22, 2018",Everyone,,TRUE,FALSE,FALSE,2021-06-15 20:20:02
S??lection de Proverbes Arabes en Fran??ais,Books & Reference,TRUE,USD,4.1 and up,Yharnam Labs,,yharnam.labs@gmail.com,"May 25, 2019","May 25, 2019",Mature 17+,https://sites.google.com/site/privacy23apps77,TRUE,FALSE,FALSE,2021-06-15 20:20:02
"Stativate - share, find and follow a status",Productivity,TRUE,USD,5.0 and up,RKNN GmbH,https://stativate.de,info@stativate.de,,"May 27, 2021",Teen,https://stativate.de/privacy-app,FALSE,FALSE,FALSE,2021-06-15 20:20:02
Roses,Entertainment,TRUE,USD,4.0 and up,Elisei,,elisei1704@gmail.com,"Jun 1, 2018","Jun 01, 2018",Everyone,https://eliseiapps.blogspot.com/p/privacy-policy.html,TRUE,FALSE,FALSE,2021-06-15 20:20:02
Zovi u Uè?icu,Communication,TRUE,USD,4.4 and up,Multisoft d.o.o.,https://www.multisoft.rs,office@multisoft.rs,"Mar 24, 2020","Mar 24, 2020",Everyone,,FALSE,FALSE,FALSE,2021-06-15 20:20:02
DataSymbol Demo,Business,TRUE,USD,4.0 and up,RKD Software,http://www.DataSymbol.com,barcodetools@gmail.com,"Feb 21, 2018","Jul 26, 2019",Everyone,http://www.datasymbol.com/uncategorised/android-datasymbol-barcode-privacy-policy.html,FALSE,FALSE,FALSE,2021-06-15 20:20:02
CliQer Merchant,Food & Drink,TRUE,USD,4.4 and up,Askdesk Solutions Private Limited,http://app.cliqer.in,Support@cliqer.in,"Jul 19, 2020","Jul 19, 2020",Everyone,http://app.cliqer.in/en/terms-condition,FALSE,FALSE,FALSE,2021-06-15 20:20:02
DWR E-Library,Books & Reference,TRUE,USD,5.0 and up,Department of Water Resources,http://www.bookdose.com,nirat@bookdose.com,"Jul 11, 2019","Jul 31, 2019",Everyone,http://elibrary.dwr.go.th//privacy-and-policy,FALSE,FALSE,FALSE,2021-06-15 20:20:02
Match Tracker for COD Warzone,Tools,TRUE,USD,5.0 and up,Robbie Elias,https://robbieelias.ca,robbieelias1@gmail.com,"Feb 14, 2021","Apr 01, 2021",Everyone 10+,https://robbieelias.ca/privacy_matchtrackerwarzone.html,FALSE,FALSE,FALSE,2021-06-15 20:20:02
Back2You Live Tracking,Tools,TRUE,USD,4.2 and up,Atkinson Bowes,https://b2ytracking.com,admin@back2you.com,"Dec 2, 2019","Dec 18, 2019",Everyone,https://back2you.com/policies/privacy-policy,FALSE,FALSE,FALSE,2021-06-15 20:20:02
News24 Rajasthan - Hindi News App,News & Magazines,TRUE,USD,4.1 and up,Startup India Helpline,https://news24rajasthan.com,info@news24rajasthan.com,"Feb 4, 2019","May 05, 2020",Everyone,https://news24bhilwara.com,TRUE,FALSE,FALSE,2021-06-15 20:20:02
Virtual Baby Simulator -  Mother Simulator 2020,Simulation,TRUE,USD,4.4W and up,Virtual Simulator Games Studio,https://theartgaming.com,pencilartpk@gmail.com,"Nov 20, 2020","Nov 20, 2020",Everyone,https://wildbigfootanimalgames.blogspot.com,TRUE,FALSE,FALSE,2021-06-15 20:20:02
TracPlus,Maps & Navigation,TRUE,USD,4.4 and up,TracPlus Global Limited,https://www.tracplus.com,support@tracplus.com,"Nov 4, 2020","Nov 04, 2020",Everyone,https://u1.tracplus.com/legal/terms#14,FALSE,FALSE,FALSE,2021-06-15 20:20:03
?ê?Ò??•ü???¯?®?®?¯•? ?≠?¨?¯?´???˝ ?ú?¯??•??˙???¯•? 1,Music & Audio,TRUE,XXX,4.4 and up,Harmonics,,harmonicapp@gmail.com,"Feb 16, 2021","Feb 17, 2021",Everyone,https://telegra.ph/Privacy-Policy-02-16-10,TRUE,FALSE,FALSE,2021-06-15 20:20:03
á´?ë??Ñß?áü?ä??,Lifestyle,TRUE,USD,4.4 and up,shadow-zp,,zpan18734561992@gmail.com,"Aug 11, 2020","Dec 08, 2020",Everyone 10+,,TRUE,FALSE,FALSE,2021-06-15 20:20:03
Royal Photo Frames And Effects Luxury Photo Editor,Art & Design,TRUE,USD,4.2 and up,Crazy Apps Inc,,shobhahiteshmotisariya@gmail.com,"Jul 30, 2019","Jan 12, 2021",Teen,https://sites.google.com/view/crazy-apps-inc-privacy-policy,TRUE,FALSE,FALSE,2021-06-15 20:20:03
WGKL Kool 105.5,Music & Audio,TRUE,USD,8.0 and up,RRN,http://www.radioresultsnetwork.com,justin@radioresultsnetwork.com,"Nov 13, 2015","Mar 25, 2021",Everyone,https://cir.st/privacy-policy/,TRUE,FALSE,FALSE,2021-06-15 20:20:03
Ö??Ö?˙Ö?çÖ??Ö??Ö?¯ Ö??Ö?çÖ??Ö?çÖ??Ö??Ö??Ö??Ö?? Ö??Ö??Ö??Ö?? É?? Bangla Koster Status,Lifestyle,TRUE,USD,4.1 and up,RishanApps,,rsnbd121@gmail.com,"Feb 4, 2019","Feb 04, 2019",Everyone,,TRUE,FALSE,FALSE,2021-06-15 20:20:03
Beef Recipes in URDU,Books & Reference,TRUE,USD,2.3 and up,Pak Appz,,numtleepaumkeet@gmail.com,"Apr 13, 2017","Apr 13, 2017",Everyone,https://www.facebook.com/notes/pak-appz/pak-appz-privacy-policy/701407140227693/,TRUE,FALSE,FALSE,2021-06-15 20:20:03
Fire Truck Rescue Driving Sim 3D,Simulation,TRUE,USD,4.1 and up,BF Games Studio,,feedback.bestfreegames@gmail.com,"Jun 29, 2018","Jun 17, 2019",Everyone,http://gametapstudios.com/bfg-privacy.html,TRUE,TRUE,FALSE,2021-06-15 20:20:03
Ideas of successful people,Books & Reference,TRUE,USD,4.0 and up,GoldenTenor,http://goldtenorapps.byethost33.com,goldtenorapps@gmail.com,"Jun 24, 2015","Oct 08, 2020",Everyone,https://sites.google.com/view/goldtenorapps/,TRUE,TRUE,FALSE,2021-06-15 20:20:03
Ticket  Maniac,Shopping,TRUE,USD,4.4 and up,Vulneraria,,babuzzo@gmail.com,"Feb 13, 2017","Nov 09, 2017",Everyone,,TRUE,TRUE,FALSE,2021-06-15 20:20:03
Shopping list,Shopping,TRUE,USD,2.1 and up,Volders Ronny,,ron.volders@gmail.com,"Mar 4, 2019","Mar 04, 2019",Everyone,https://termsfeed.com/privacy-policy/0f1bd1f103206643943a6b5c4a110508,FALSE,FALSE,FALSE,2021-06-15 20:20:03
The Musical Box Radio,Music & Audio,TRUE,USD,4.2 and up,Nobex Radio,http://www.nobexpartners.com,nobexradio@gmail.com,"Jul 18, 2016","Mar 18, 2021",Teen,http://www.nobexrc.com/PrivacyStatement.aspx,TRUE,FALSE,FALSE,2021-06-15 20:20:03
Turn Off Screen,Personalization,TRUE,USD,4.0.3 and up,Utilities Soft,,kakatran2304@gmail.com,"Feb 18, 2020","Apr 24, 2020",Everyone,,TRUE,FALSE,FALSE,2021-06-15 20:20:03
M?¨zik Habercisi,Music & Audio,TRUE,USD,4.1 and up,MediaHosting LTD,http://www.listen2myradio.com,webcodeltd@gmail.com,"Oct 6, 2015","Jun 09, 2021",Everyone,https://www.listen2myapp.com/policy.php,TRUE,FALSE,FALSE,2021-06-15 20:20:03
MONOMAX Ö??Ö?úÖ??Ö?ÅÖ?˝Ö?úÖ??Ö??Ö?ÆÖ??Ö?ÒÖ??Ö??Ö??Ö??Ö??Ö?ùÖ??Ö??,Entertainment,TRUE,USD,5.0 and up,Mono Streaming Company Limited,http://www.monomax.me,monofilm.movie@gmail.com,,"Jun 04, 2021",Teen,https://www.monomax.me/privacy,FALSE,FALSE,FALSE,2021-06-15 20:20:03
HJCCâ¶¯ - HJCC MALL,Shopping,TRUE,USD,4.0.3 and up,POWERmobiLE.KR,http://www.hjcc.co.kr,koreacenterpowerapp14@gmail.com,"Feb 24, 2019","Oct 13, 2020",Everyone,http://www.hjcc.co.kr/m/privacy.html,FALSE,FALSE,FALSE,2021-06-15 20:20:03
Task Master,Lifestyle,TRUE,USD,5.0 and up,Tweed Tech Services,,info@tweedtechservices.com,"May 28, 2020","Jun 05, 2020",Everyone,,FALSE,FALSE,FALSE,2021-06-15 20:20:03
Road Alignment,Arcade,TRUE,USD,4.1 and up,DMMCe,,dmmce2018@gmail.com,"Aug 12, 2019","Aug 16, 2019",Everyone,https://adwerrrrr.blogspot.com/p/privacy-policy-charbel-built-road.html,TRUE,FALSE,FALSE,2021-06-15 20:20:03
Saveme.ng,Finance,TRUE,USD,4.0.3 and up,Smart Save Tech,http://www.saveme.ng,developer@saveme.ng,"Feb 20, 2019","Jan 15, 2020",Everyone,https://saveme.ng/privacy.html,FALSE,FALSE,FALSE,2021-06-15 20:20:03
Emmanuel SDA Church,Lifestyle,TRUE,USD,4.1 and up,JSL Solutions,http://ChurchAppLive.com,info@churchapplive.com,"Nov 30, 2017","Dec 20, 2017",Everyone,http://churchapplive.com/ci/mf/pages/view/church5260/7h,FALSE,FALSE,FALSE,2021-06-15 20:20:03
ROG Aurus Icon Pack,Personalization,TRUE,USD,4.0.3 and up,anvixotion,,anvixotion@gmail.com,"Jul 24, 2019","Sep 19, 2019",Everyone,,FALSE,TRUE,FALSE,2021-06-15 20:20:04
Video Poker,Card,TRUE,USD,2.1 and up,Aleksandar Milinkovic,,aleksandar.milinkovic@gmail.com,"Dec 2, 2011","Dec 29, 2011",Teen,,FALSE,FALSE,FALSE,2021-06-15 20:20:04
General Knowledge in Bengali - GK in  Ö?™Ö??Ö??Ö?˝Ö??,Education,TRUE,USD,4.1 and up,General Information,,dipendeveloper483@gmail.com,"Sep 21, 2018","Sep 25, 2018",Everyone,https://docs.google.com/document/d/e/2PACX-1vT8dMtHjUjX8pw3sGHBxIvqUCv43JSflTiqbkASjvb3EqQB77phkrHLxbnSgIYZquSf5akKeW0_qD1Q/pub,TRUE,FALSE,FALSE,2021-06-15 20:20:04
MijnVerlofdagen,Productivity,TRUE,USD,2.2 and up,Epos Enschede BV,http://www.mijnverlofdagen.nl,info@mijnverlofdagen.nl,"May 23, 2016","Jun 22, 2016",Everyone,,TRUE,FALSE,FALSE,2021-06-15 20:20:04
Take Food At Door,Food & Drink,TRUE,XXX,4.1 and up,Anwmark Web Solutions,https://www.takefoodatdoor.com/,contact@takefoodatdoor.com,"Jan 16, 2021","Jan 17, 2021",Everyone,,FALSE,FALSE,FALSE,2021-06-15 20:20:04
Daily Stat Cards (DSC),Sports,TRUE,USD,4.1 and up,Richard Lewis - DSC,https://www.dailystatcards.com/,support@dailystatcards.com,"Dec 19, 2019","Apr 04, 2021",Everyone,https://www.dailystatcards.com/privacy_policy,FALSE,TRUE,FALSE,2021-06-15 20:20:04
VR abandoned city 360,Entertainment,TRUE,USD,4.1 and up,VRGlasses,,liqueton335@gmail.com,"Mar 14, 2017","Mar 14, 2017",Everyone,https://docs.google.com/document/d/1yBMQWn2kVDHOT0keKrJhoQaBrV8lnNiYDX0zF7lyGpQ/edit?usp=sharing,TRUE,FALSE,FALSE,2021-06-15 20:20:04
Blabber Mouth,Word,TRUE,USD,4.0.3 and up,DK Network,,danikashnetwork@gmail.com,"Sep 19, 2018","Sep 20, 2018",Everyone,https://quickappninja.com/game-privacy-policy.html,TRUE,FALSE,FALSE,2021-06-15 20:20:04
èÅowiec Polski,News & Magazines,TRUE,USD,4.0.3 and up,èÅowiec Polski,http://lowiecpolski.info,admin@lowiec.pl,"May 24, 2014","Feb 07, 2018",Everyone,http://lowiecpolski.pl/prywatnoscipad.php,FALSE,TRUE,FALSE,2021-06-15 20:20:04
Coroebus,Productivity,TRUE,USD,4.4 and up,The Gamification Company,http://www.thegamificationcompany.com/,info@thegamificationcompany.com,"Mar 2, 2020","Feb 18, 2021",Everyone,http://www.thegamificationcompany.com/privacy-policy/,FALSE,FALSE,FALSE,2021-06-15 20:20:04
Quotes,Lifestyle,TRUE,USD,5.0 and up,Xtech SoftSolutions,,xtechsoftsolutions@gmail.com,"May 23, 2020","May 24, 2020",Everyone,,FALSE,FALSE,FALSE,2021-06-15 20:20:04
Tebak Gambaran 2: Go International,Puzzle,TRUE,USD,4.0.3 and up,Akhyarsoft,http://www.awbajarts.blogspot.com,awbajarts.help@gmail.com,"Feb 8, 2018","Jul 01, 2018",Everyone,https://quickappninja.com/privacy-policy/,TRUE,FALSE,FALSE,2021-06-15 20:20:04
